GEOID,YYYYMM,deaths
37151,201602,11
37157,201602,10
37183,201602,17
39017,201602,16
39023,201602,11
39035,201602,64
39049,201602,62
39061,201602,40
39081,201602,11
39085,201602,11
39093,201602,19
39095,201602,28
39099,201602,14
39103,201602,10
39113,201602,44
39151,201602,13
39153,201602,26
39155,201602,12
39165,201602,12
40027,201602,14
40047,201602,10
40109,201602,43
40143,201602,26
41005,201602,13
41019,201602,11
41029,201602,11
41039,201602,19
41047,201602,20
41051,201602,31
41067,201602,11
42003,201602,44
42007,201602,14
42011,201602,13
42017,201602,20
42029,201602,15
42041,201602,13
42043,201602,10
42045,201602,24
42049,201602,22
42055,201602,10
42069,201602,12
42071,201602,17
42077,201602,12
42079,201602,17
42091,201602,40
42095,201602,14
42097,201602,10
42101,201602,51
42125,201602,12
42129,201602,23
42133,201602,17
44007,201602,17
45007,201602,21
45015,201602,10
45041,201602,11
45045,201602,18
45051,201602,20
45063,201602,21
45073,201602,10
45079,201602,14
45083,201602,17
45091,201602,10
47009,201602,11
47037,201602,32
47063,201602,10
47065,201602,16
47093,201602,17
47149,201602,13
47157,201602,37
47179,201602,10
48029,201602,60
48039,201602,14
48061,201602,15
48085,201602,16
48113,201602,72
48121,201602,22
48141,201602,18
48167,201602,14
48183,201602,10
48201,201602,79
48215,201602,10
48231,201602,10
48245,201602,11
48251,201602,12
48303,201602,11
48309,201602,13
48329,201602,10
48339,201602,17
48355,201602,10
48375,201602,12
48439,201602,65
48453,201602,15
48491,201602,11
49035,201602,22
49049,201602,13
49053,201602,12
49057,201602,14
51059,201602,11
51087,201602,10
51700,201602,10
51710,201602,10
51810,201602,13
53011,201602,11
53015,201602,10
53033,201602,46
53035,201602,21
53053,201602,35
53057,201602,10
53061,201602,24
53063,201602,28
53067,201602,14
54003,201602,10
54045,201602,11
55025,201602,13
55079,201602,46
55133,201602,16
01003,201603,11
01015,201603,15
01073,201603,31
01089,201603,12
01097,201603,27
01103,201603,14
01111,201603,13
01125,201603,13
04003,201603,12
04013,201603,247
04015,201603,28
04019,201603,77
04021,201603,20
04025,201603,31
05007,201603,20
05119,201603,12
05131,201603,13
06001,201603,43
06007,201603,21
06013,201603,27
06019,201603,36
06029,201603,50
06037,201603,345
06041,201603,14
06047,201603,11
06053,201603,13
06059,201603,91
06061,201603,19
06065,201603,135
06067,201603,70
06071,201603,91
06073,201603,107
06075,201603,21
06077,201603,37
06079,201603,18
06081,201603,19
06083,201603,13
06085,201603,36
06089,201603,12
06095,201603,23
06097,201603,13
06099,201603,22
06107,201603,21
06111,201603,25
08001,201603,21
08005,201603,19
08013,201603,10
08031,201603,36
08041,201603,23
08059,201603,31
08077,201603,17
08101,201603,23
09001,201603,29
09003,201603,34
09009,201603,40
09011,201603,18
10003,201603,30
10005,201603,15
11001,201603,21
12001,201603,10
12005,201603,10
12009,201603,46
12011,201603,75
12015,201603,18
12017,201603,16
12019,201603,19
12021,201603,23
12031,201603,41
12033,201603,16
12035,201603,10
12053,201603,20
12055,201603,20
12057,201603,62
12061,201603,15
12069,201603,25
12071,201603,50
12081,201603,29
12083,201603,40
12085,201603,19
12086,201603,102
12091,201603,11
12095,201603,29
12097,201603,15
12099,201603,88
12101,201603,47
12103,201603,63
12105,201603,43
12109,201603,20
12111,201603,18
12113,201603,13
12115,201603,42
12117,201603,19
12119,201603,14
12127,201603,65
13021,201603,10
13045,201603,10
13051,201603,11
13067,201603,19
13077,201603,13
13089,201603,18
13117,201603,10
13121,201603,25
13135,201603,20
13139,201603,19
13153,201603,11
13215,201603,22
13285,201603,10
15003,201603,21
16001,201603,12
16027,201603,13
16083,201603,10
17031,201603,160
17043,201603,28
17089,201603,19
17097,201603,18
17099,201603,14
17111,201603,15
17119,201603,24
17143,201603,14
17161,201603,10
17163,201603,15
17197,201603,21
17201,201603,12
18003,201603,27
18019,201603,11
18039,201603,12
18057,201603,14
18089,201603,16
18091,201603,11
18095,201603,16
18097,201603,40
18127,201603,11
18141,201603,11
18163,201603,23
18167,201603,16
19013,201603,14
19113,201603,14
19153,201603,21
19155,201603,12
19163,201603,12
19193,201603,10
20091,201603,16
20173,201603,39
20209,201603,12
21067,201603,13
21111,201603,54
22017,201603,14
22033,201603,12
22051,201603,19
22079,201603,10
22103,201603,17
23005,201603,12
23011,201603,10
23019,201603,11
23031,201603,13
24003,201603,15
24005,201603,23
24015,201603,11
24025,201603,13
24027,201603,10
24031,201603,13
24033,201603,16
24510,201603,14
25001,201603,19
25005,201603,34
25009,201603,30
25013,201603,27
25017,201603,40
25021,201603,36
25023,201603,28
25025,201603,20
25027,201603,26
26021,201603,15
26049,201603,30
26055,201603,10
26075,201603,15
26077,201603,12
26081,201603,21
26099,201603,45
26115,201603,11
26125,201603,45
26145,201603,12
26147,201603,14
26163,201603,80
27037,201603,15
27053,201603,57
27123,201603,24
27137,201603,16
27163,201603,12
28033,201603,16
28047,201603,14
28049,201603,11
28121,201603,12
29021,201603,11
29047,201603,12
29077,201603,23
29095,201603,34
29097,201603,13
29183,201603,17
29189,201603,40
29510,201603,13
30111,201603,17
31055,201603,26
31109,201603,14
32003,201603,112
32019,201603,10
32031,201603,36
33011,201603,14
33013,201603,11
33015,201603,18
34001,201603,10
34003,201603,41
34005,201603,17
34007,201603,19
34013,201603,14
34015,201603,15
34017,201603,18
34021,201603,15
34023,201603,28
34025,201603,27
34027,201603,19
34029,201603,36
34031,201603,14
34035,201603,12
34039,201603,12
35001,201603,28
35005,201603,10
35013,201603,13
36001,201603,18
36005,201603,40
36007,201603,12
36027,201603,21
36029,201603,51
36047,201603,44
36055,201603,27
36059,201603,43
36061,201603,31
36063,201603,11
36065,201603,14
36067,201603,21
36071,201603,16
36081,201603,40
36083,201603,11
36085,201603,15
36087,201603,11
36089,201603,10
36103,201603,63
36105,201603,10
36111,201603,11
36119,201603,31
37001,201603,15
37021,201603,12
37027,201603,10
37051,201603,11
37057,201603,10
37067,201603,22
37071,201603,25
37081,201603,13
37087,201603,12
37089,201603,10
37101,201603,11
37119,201603,30
37129,201603,15
37147,201603,10
37151,201603,12
37155,201603,10
37159,201603,12
37183,201603,18
37191,201603,10
39003,201603,14
39017,201603,14
39023,201603,12
39035,201603,72
39041,201603,12
39045,201603,11
39049,201603,44
39057,201603,11
39061,201603,47
39085,201603,17
39089,201603,14
39093,201603,28
39095,201603,35
39099,201603,12
39113,201603,33
39151,201603,19
39153,201603,37
40027,201603,12
40109,201603,45
40143,201603,41
41005,201603,15
41029,201603,19
41033,201603,12
41039,201603,25
41047,201603,21
41051,201603,21
41067,201603,19
42003,201603,82
42007,201603,18
42011,201603,14
42013,201603,10
42017,201603,21
42019,201603,12
42029,201603,12
42041,201603,12
42045,201603,24
42049,201603,14
42051,201603,15
42071,201603,25
42077,201603,14
42079,201603,16
42091,201603,38
42095,201603,15
42101,201603,52
42107,201603,10
42125,201603,14
42129,201603,28
42133,201603,12
44003,201603,11
44007,201603,29
45007,201603,18
45019,201603,12
45045,201603,23
45051,201603,17
45063,201603,17
45079,201603,12
45083,201603,23
47001,201603,12
47037,201603,31
47065,201603,20
47093,201603,30
47149,201603,18
47157,201603,29
47163,201603,13
47165,201603,10
48027,201603,16
48029,201603,38
48039,201603,15
48085,201603,13
48113,201603,67
48121,201603,25
48135,201603,13
48141,201603,22
48157,201603,14
48187,201603,10
48201,201603,88
48213,201603,14
48215,201603,10
48231,201603,10
48245,201603,17
48291,201603,11
48303,201603,17
48309,201603,14
48329,201603,12
48339,201603,15
48355,201603,16
48381,201603,10
48423,201603,13
48439,201603,53
48453,201603,19
49035,201603,25
49049,201603,11
49057,201603,17
51059,201603,18
51087,201603,13
51550,201603,10
51700,201603,12
51760,201603,10
51810,201603,16
53011,201603,18
53027,201603,11
53033,201603,44
53053,201603,37
53057,201603,12
53061,201603,19
53063,201603,28
53067,201603,18
54039,201603,16
54055,201603,11
55025,201603,13
55035,201603,15
55063,201603,10
55073,201603,13
55079,201603,39
55101,201603,10
55105,201603,15
55133,201603,17
55139,201603,11
01015,201604,14
01043,201604,12
01055,201604,15
01073,201604,18
01089,201604,17
01095,201604,12
01097,201604,21
01103,201604,12
01127,201604,10
04013,201604,216
04015,201604,19
04019,201604,51
04021,201604,33
04025,201604,17
04027,201604,12
05007,201604,21
05131,201604,14
06001,201604,33
06007,201604,12
06013,201604,36
06017,201604,10
06019,201604,17
06029,201604,55
06037,201604,272
06047,201604,13
06059,201604,85
06061,201604,18
06065,201604,100
06067,201604,59
06071,201604,71
06073,201604,84
06075,201604,22
06077,201604,28
06079,201604,13
06081,201604,15
06085,201604,25
06089,201604,12
06095,201604,10
06097,201604,15
06099,201604,23
06107,201604,20
06111,201604,25
08001,201604,21
08005,201604,16
08031,201604,29
08035,201604,12
08041,201604,15
08059,201604,26
08069,201604,13
08077,201604,10
08101,201604,10
08123,201604,11
09001,201604,31
09003,201604,35
09005,201604,12
09009,201604,38
09011,201604,16
10003,201604,28
10005,201604,20
12005,201604,18
12009,201604,42
12011,201604,69
12015,201604,25
12017,201604,13
12021,201604,20
12031,201604,31
12033,201604,14
12053,201604,14
12055,201604,16
12057,201604,63
12061,201604,11
12069,201604,27
12071,201604,38
12081,201604,17
12083,201604,31
12085,201604,20
12086,201604,90
12091,201604,12
12095,201604,24
12097,201604,10
12099,201604,60
12101,201604,44
12103,201604,54
12105,201604,30
12111,201604,25
12113,201604,14
12115,201604,28
12117,201604,20
12127,201604,37
13057,201604,12
13067,201604,13
13089,201604,10
13121,201604,12
13135,201604,25
13153,201604,11
13245,201604,11
15003,201604,23
16001,201604,12
16027,201604,12
17031,201604,129
17043,201604,29
17097,201604,17
17111,201604,12
17119,201604,17
17143,201604,10
17163,201604,10
17197,201604,23
17201,201604,22
18003,201604,22
18035,201604,11
18039,201604,10
18053,201604,10
18089,201604,35
18097,201604,58
18141,201604,16
18163,201604,13
19013,201604,15
19113,201604,14
19153,201604,16
19163,201604,14
20173,201604,21
20177,201604,12
21067,201604,13
21111,201604,37
21145,201604,10
21195,201604,11
22017,201604,14
22033,201604,10
22051,201604,14
22103,201604,12
23005,201604,16
23011,201604,10
23019,201604,10
23031,201604,12
24003,201604,14
24005,201604,43
24021,201604,11
24025,201604,14
24031,201604,13
24033,201604,11
24510,201604,16
25001,201604,14
25005,201604,25
25009,201604,33
25013,201604,14
25017,201604,42
25021,201604,18
25023,201604,22
25025,201604,16
25027,201604,48
26017,201604,10
26049,201604,27
26075,201604,18
26077,201604,10
26081,201604,24
26099,201604,36
26121,201604,12
26125,201604,49
26139,201604,12
26145,201604,19
26147,201604,14
26163,201604,83
27003,201604,12
27037,201604,20
27053,201604,36
27123,201604,22
27137,201604,13
28033,201604,12
28047,201604,10
29077,201604,17
29095,201604,39
29099,201604,14
29183,201604,15
29189,201604,43
29510,201604,18
30013,201604,11
30111,201604,15
31055,201604,24
31109,201604,14
32003,201604,116
32019,201604,11
32031,201604,25
33011,201604,11
33015,201604,14
34001,201604,11
34003,201604,20
34005,201604,14
34007,201604,14
34013,201604,16
34015,201604,10
34017,201604,15
34021,201604,14
34023,201604,18
34025,201604,31
34027,201604,19
34029,201604,33
34031,201604,11
35001,201604,29
35015,201604,10
35049,201604,10
36001,201604,17
36005,201604,29
36013,201604,12
36027,201604,15
36029,201604,56
36047,201604,34
36055,201604,24
36059,201604,35
36061,201604,27
36063,201604,16
36065,201604,20
36067,201604,21
36071,201604,21
36081,201604,38
36085,201604,12
36091,201604,12
36103,201604,62
36111,201604,10
36119,201604,29
37001,201604,15
37021,201604,12
37027,201604,10
37035,201604,10
37051,201604,16
37067,201604,12
37071,201604,17
37081,201604,16
37097,201604,12
37119,201604,27
37183,201604,14
39017,201604,22
39023,201604,17
39035,201604,59
39049,201604,42
39061,201604,25
39093,201604,14
39095,201604,30
39099,201604,15
39113,201604,28
39151,201604,32
39153,201604,18
39155,201604,17
40027,201604,12
40031,201604,12
40101,201604,11
40109,201604,38
40125,201604,11
40143,201604,31
41005,201604,13
41019,201604,11
41029,201604,17
41039,201604,15
41047,201604,12
41051,201604,28
41067,201604,10
42003,201604,64
42007,201604,14
42011,201604,21
42017,201604,19
42019,201604,14
42029,201604,19
42041,201604,10
42043,201604,10
42045,201604,26
42049,201604,16
42051,201604,10
42069,201604,17
42071,201604,23
42077,201604,14
42079,201604,15
42091,201604,26
42095,201604,13
42101,201604,52
42125,201604,15
42129,201604,27
42133,201604,13
44003,201604,16
44007,201604,24
45003,201604,13
45007,201604,18
45019,201604,14
45045,201604,23
45051,201604,26
45063,201604,18
45083,201604,22
45091,201604,13
47009,201604,13
47037,201604,26
47065,201604,25
47093,201604,20
47157,201604,21
47163,201604,13
48027,201604,12
48029,201604,43
48039,201604,10
48061,201604,12
48085,201604,22
48113,201604,61
48121,201604,22
48135,201604,10
48139,201604,11
48141,201604,27
48157,201604,12
48167,201604,13
48181,201604,15
48201,201604,91
48215,201604,15
48245,201604,10
48303,201604,16
48309,201604,10
48339,201604,17
48361,201604,14
48439,201604,58
48441,201604,14
48453,201604,16
48491,201604,13
49035,201604,32
49049,201604,15
51041,201604,14
51059,201604,11
51087,201604,11
51710,201604,10
51810,201604,19
53011,201604,12
53033,201604,28
53035,201604,11
53053,201604,42
53061,201604,31
53063,201604,32
53077,201604,11
54003,201604,10
54033,201604,11
54039,201604,14
54081,201604,10
55025,201604,11
55079,201604,35
55087,201604,11
55101,201604,13
55133,201604,16
55139,201604,14
01003,201605,15
01015,201605,14
01073,201605,23
01089,201605,20
01097,201605,17
01103,201605,13
01125,201605,16
04013,201605,170
04015,201605,18
04019,201605,38
04021,201605,17
04025,201605,25
05007,201605,16
05119,201605,21
05131,201605,11
06001,201605,30
06007,201605,19
06013,201605,37
06017,201605,12
06019,201605,38
06029,201605,39
06037,201605,247
06053,201605,10
06059,201605,69
06061,201605,11
06065,201605,97
06067,201605,35
06071,201605,57
06073,201605,91
06075,201605,17
06077,201605,34
06079,201605,15
06081,201605,14
06083,201605,16
06085,201605,25
06089,201605,14
06095,201605,16
06097,201605,14
06099,201605,16
06111,201605,30
08001,201605,18
08005,201605,27
08031,201605,27
08041,201605,28
08059,201605,29
08069,201605,18
08077,201605,16
08101,201605,15
08123,201605,12
09001,201605,21
09003,201605,34
09005,201605,12
09009,201605,22
09011,201605,11
10001,201605,10
10003,201605,17
10005,201605,18
11001,201605,10
12001,201605,10
12005,201605,16
12009,201605,58
12011,201605,49
12015,201605,11
12017,201605,23
12019,201605,10
12021,201605,11
12031,201605,38
12033,201605,13
12035,201605,11
12053,201605,13
12057,201605,53
12061,201605,11
12069,201605,23
12071,201605,31
12081,201605,14
12083,201605,27
12085,201605,14
12086,201605,80
12095,201605,44
12097,201605,13
12099,201605,64
12101,201605,44
12103,201605,64
12105,201605,36
12111,201605,22
12115,201605,31
12117,201605,24
12119,201605,10
12127,201605,47
13051,201605,11
13067,201605,16
13089,201605,15
13121,201605,18
13135,201605,26
13215,201605,10
15003,201605,11
16001,201605,12
16055,201605,13
17031,201605,156
17043,201605,20
17089,201605,14
17097,201605,22
17119,201605,12
17143,201605,13
17163,201605,11
17197,201605,20
17201,201605,11
18003,201605,22
18035,201605,11
18057,201605,10
18089,201605,22
18091,201605,10
18097,201605,41
18141,201605,13
18157,201605,14
18163,201605,14
19113,201605,10
19153,201605,24
19163,201605,11
20091,201605,16
20173,201605,22
21067,201605,12
21093,201605,11
21111,201605,44
22017,201605,18
22033,201605,10
22051,201605,21
22073,201605,11
22103,201605,14
23005,201605,17
23019,201605,11
23031,201605,11
24003,201605,15
24005,201605,26
24013,201605,10
24031,201605,14
24033,201605,10
24510,201605,20
25001,201605,14
25005,201605,30
25009,201605,26
25013,201605,19
25017,201605,42
25021,201605,21
25023,201605,23
25025,201605,13
25027,201605,20
26025,201605,13
26049,201605,20
26077,201605,11
26081,201605,14
26099,201605,33
26121,201605,10
26125,201605,54
26139,201605,10
26147,201605,10
26163,201605,72
27003,201605,10
27037,201605,14
27053,201605,31
27123,201605,15
27163,201605,10
28047,201605,13
29077,201605,20
29095,201605,32
29099,201605,10
29183,201605,13
29189,201605,29
29510,201605,21
31055,201605,23
31109,201605,18
32003,201605,112
32031,201605,13
33011,201605,12
33015,201605,20
34001,201605,16
34003,201605,10
34005,201605,18
34007,201605,25
34013,201605,10
34015,201605,13
34017,201605,17
34021,201605,11
34023,201605,18
34025,201605,17
34029,201605,31
34031,201605,13
34039,201605,14
35001,201605,29
36005,201605,23
36027,201605,14
36029,201605,53
36047,201605,28
36055,201605,16
36059,201605,29
36061,201605,22
36063,201605,12
36067,201605,25
36071,201605,23
36081,201605,29
36085,201605,14
36087,201605,14
36103,201605,45
36119,201605,15
37021,201605,15
37035,201605,13
37051,201605,10
37057,201605,11
37067,201605,21
37071,201605,13
37081,201605,11
37119,201605,17
37159,201605,10
37183,201605,17
39017,201605,11
39023,201605,11
39025,201605,10
39035,201605,59
39049,201605,51
