GEOID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
21155,31264,30657,31466,33210,33886,34887,35878,38048,37766,35609,36816,36168,39028,39665,39089,41189,41233,46125,45661,48062
21157,36675,35898,36094,37156,38348,38436,40742,41497,43776,41891,43825,45163,43583,44157,45596,49771,50165,50786,52388,57945
21159,20348,20012,20863,22301,22768,22368,24614,25841,22841,25825,29575,28880,28836,26931,27484,29198,29861,30177,28925,34291
21161,31829,31434,31971,33143,34038,32825,37587,38035,38209,37987,36795,39837,36729,42329,40260,37071,43683,45608,41807,47861
21163,39820,39382,39427,40269,41675,41380,41955,45490,44122,42922,46671,48485,48452,45984,52377,51111,51893,58873,57613,54946
21165,23745,22973,23615,24628,25472,24921,32790,28928,27140,27241,28061,28773,28459,30047,30828,34299,33734,36595,34002,37457
21167,37379,36567,36927,37616,38251,37468,41193,49529,42912,44256,41985,40502,41129,43903,43945,46346,51048,47611,53921,55267
21169,24568,23947,24274,25471,26541,27000,27835,30827,31942,29626,28538,29852,29499,30899,30460,32654,33562,33139,35906,38978
21171,23753,23247,23132,23891,25401,25424,26256,28266,27410,26650,28074,27480,28516,29900,30172,31603,33425,32518,35596,36512
21173,32576,32219,33150,34426,35346,34069,37793,38870,38264,32964,37678,40267,38900,41326,41139,42468,44890,43890,46629,52903
21175,23231,22754,23337,24434,25191,26119,27944,28514,29424,29473,30502,29078,30678,31579,30872,31489,33716,34121,35848,37433
21177,29787,29241,29568,30458,31141,31019,34678,34580,34844,35163,37614,35316,38388,37048,38916,40272,42098,40338,43722,45049
21179,40625,39958,40820,42742,43043,45691,45110,46605,48125,43498,43330,42271,46235,49444,54540,51843,56239,58960,55602,64795
21181,30695,29990,30334,31233,33142,32914,35708,36080,35496,36910,36306,34886,36514,37006,37061,37267,38958,40264,41428,38084
21183,30580,30352,30963,32194,32943,33551,33616,38710,35953,37965,35975,37545,38273,40622,38261,40661,40859,43142,44751,47542
21185,64895,64769,65123,66174,68130,68011,72279,73632,84884,79353,75724,80872,77851,86580,92097,84415,92454,97960,102136,101152
21187,33773,32698,32707,33783,35191,37139,41373,41246,41697,38605,40413,40909,40353,42134,43626,43686,46358,48362,48998,51494
21189,17062,16435,16610,17434,18377,17524,19508,21189,19829,21177,22335,21865,22148,22715,23047,23341,23115,25344,26278,28727
21191,39263,38086,38223,39075,39295,40901,42162,43822,45165,44195,43517,44853,46663,45570,47023,49345,51680,52861,54583,58962
21193,23868,23244,24004,25155,26891,27405,26535,30089,28124,29660,31604,31623,32323,32300,31265,31740,31814,34105,33108,38000
21195,25786,25371,25803,26530,27625,27922,30674,32382,31012,32258,30302,33881,33736,35071,32666,34315,32734,34076,37124,36875
21197,27063,26505,26882,27678,27949,28991,30644,31228,30737,30954,32041,31129,31826,31923,32783,34510,35169,35817,37776,41760
21199,28266,27391,27854,29591,31124,31531,32760,32368,32901,32038,33026,34695,32339,34355,32767,40702,37782,36295,41541,43568
21201,30559,29811,29101,30014,31133,30013,34057,34719,35621,35050,32844,35504,36770,38101,37281,40027,41877,43227,45146,47017
21203,25054,24458,24775,25983,27500,27364,27789,29235,24650,29654,30900,30323,30310,33131,33789,33293,35567,36756,37732,40790
21205,29020,28137,29084,30471,30947,31980,33569,34278,34333,33081,35145,34920,35483,37690,37287,36597,38684,41050,41196,44068
21207,23394,23078,23366,24635,25510,25398,27294,28342,27866,29421,29478,30691,28174,30985,33623,31968,33490,33575,34648,44056
21209,48878,48157,49007,49974,50774,50148,55836,57895,58596,58595,56791,58164,63063,61906,61989,63775,64809,67234,73500,74719
21211,46806,46200,46548,47066,47688,51691,51430,52871,58042,51439,51845,51021,56021,56808,57447,60189,61700,65054,66056,71737
21213,37587,37165,37429,38454,39738,40388,41154,43432,44959,40357,40905,40583,41961,39117,45269,45496,45643,47542,51769,52931
21215,47202,47733,49664,51991,53806,54288,57022,59939,64286,63218,62579,62347,65038,66711,67437,68147,71156,80808,85899,79863
21217,28712,28288,29003,30407,31599,32381,33234,35012,35615,33601,35962,33348,34992,36599,34633,35700,37806,41087,45429,48485
21219,30903,29929,29767,31085,32173,34157,34304,39375,36083,38678,36173,37325,37631,38533,40002,40963,41072,43512,51027,47742
21221,34220,34222,35513,37424,39400,39933,41152,41286,43316,42967,42387,41699,42419,43416,44676,45106,37965,47963,49767,49955
21223,36509,36096,37378,38851,40179,41521,43276,43994,45322,45767,44533,43677,43903,45394,46708,48392,51827,53024,51674,58998
21225,35049,34381,34556,35791,36892,36612,40947,40711,42261,42252,41209,42059,41801,44595,44119,45239,47017,46708,47067,49870
21227,37385,36294,36428,37555,38631,40611,42824,42303,43368,43316,41001,40026,42514,48137,48925,45964,47253,49966,53478,53238
21229,34102,33164,33221,34783,35321,36347,38050,40614,40375,39742,38618,39023,39432,42500,39983,45143,48041,49750,50246,51286
21231,22368,21920,22408,23796,25083,24040,24996,28154,27343,27210,26683,27637,28185,29878,30619,29826,30923,34382,33701,34449
21233,33346,33059,33204,34210,36213,36620,33499,39923,39754,40803,41516,40454,41428,40881,43024,44245,43605,42968,47132,49079
21235,23413,22774,23064,23970,25023,25777,27144,27424,27394,26145,29813,29870,29089,30878,31086,31903,31985,33809,36863,38191
21237,19977,19082,19312,20326,22350,22189,23158,24749,23310,25203,25968,25950,25321,25657,25768,27196,28443,29326,30144,32773
21239,51459,50512,49325,48515,50818,59375,61330,56840,58076,52126,55962,54930,58205,59233,57067,57862,58712,64177,66164,67815
22001,28022,27934,28226,29671,30040,28648,30639,33098,37862,35583,36814,34960,36923,38788,40269,42033,40218,39252,40484,44728
22003,28385,27547,27813,28552,29067,31217,30341,34958,40131,34506,35711,34586,36082,38122,36852,42120,41584,42846,44395,47111
22005,45398,44933,46214,47959,48789,48440,54037,56720,61345,60995,62069,63305,65271,70303,67299,74852,74212,72154,77758,83072
22007,31923,32175,33392,35296,34781,35183,35916,39643,41319,42494,43503,44770,41472,44749,46317,48516,45847,45774,48120,51763
22009,24925,24357,24422,25490,25915,26715,27104,29239,32744,30791,31523,31733,32582,33240,34022,34803,34997,36177,37731,38316
22011,33830,33343,33535,34447,35372,35334,44103,40592,43398,42167,43672,43673,44303,46225,43918,48206,49436,51422,57005,55343
22013,24861,24486,24722,25695,26320,26492,28457,29728,31440,29847,31421,30750,31732,33790,33134,34565,33887,30483,34047,37198
22015,39570,38360,38666,40631,42141,44110,46316,47539,49331,49053,48957,50577,52725,51899,51138,55403,50048,52158,56754,54080
22017,32265,31538,31235,32652,33190,33603,32989,35547,36527,38095,37739,39948,40455,39776,39812,41081,38414,37636,40467,45613
22019,36307,35440,35281,36646,36772,36050,39328,42018,44826,43534,40928,41065,44307,43779,45979,46523,47052,52407,50531,53050
22021,27411,26703,27104,27934,29227,31957,31269,33250,34298,35345,34855,36415,34845,35987,36350,38564,35428,39863,40842,44007
22023,36018,35925,35431,36132,36126,38315,38891,40460,49984,55117,47100,54318,50016,51709,59300,56259,52479,56025,57299,60317
22025,23738,23084,22896,24456,24201,24947,26424,30003,31236,29892,31325,31678,31389,33557,34116,33958,33154,32380,35812,36794
22027,26100,25803,25980,26888,27859,28950,29991,31393,31386,32301,34274,34084,32678,34390,35385,33740,34228,34109,33659,36497
22029,23865,23247,23180,24480,25033,24753,27096,28595,29807,28520,29891,29373,29778,30432,31835,33068,32685,33873,35840,36276
22031,29004,28611,28554,29875,30883,31765,34861,35058,37490,34958,37379,40507,38085,39403,40642,41691,43325,40839,44457,47347
22033,37943,37185,36877,37297,37262,39661,43542,42173,46563,44720,44911,45924,47389,47770,46831,50389,50451,54494,52945,56303
22035,20566,19760,19008,20412,20622,22260,22381,23888,25100,23186,25442,25163,24688,26781,25402,26325,25810,26431,27714,29943
22037,31307,30355,30722,31345,31995,35766,34605,35960,39244,38856,42347,38478,42571,41578,41651,43105,46172,45839,45174,50041
22039,22405,22168,22691,23688,24220,24543,25315,28629,29733,30897,31736,32099,31128,32130,32615,33407,34440,33942,34113,35146
22041,23698,22964,22698,24275,25046,25286,25896,28282,29904,30031,30105,29025,28215,31243,32318,33845,31873,32485,34446,35484
22043,30757,30198,30667,31367,32081,33928,34719,37473,38896,38335,38225,39539,37893,41208,40668,43437,42948,44298,43502,49544
22045,32019,31677,31590,33060,33358,34769,37091,39268,40610,41272,40914,40626,42555,41185,45226,45039,41604,40964,42909,47731
22047,29869,28999,29237,30240,30738,32357,32256,37483,38672,38703,40140,37832,39405,40449,47377,42000,41679,44410,47917,55198
22049,29901,29431,29903,30774,31714,31811,34901,35137,36073,35359,36312,36032,36882,35730,37130,41029,41192,38893,40828,43232
22051,37695,37101,37317,38077,38234,41527,44178,47366,47065,46428,46500,43700,45515,46547,47024,49503,49681,51461,50871,55909
22053,29083,29087,29061,30561,31454,32252,32579,36185,38577,39359,39246,38723,37814,40760,37968,43677,42134,43317,44492,47988
22055,37673,37390,38068,39095,39367,40850,42128,44568,48119,47901,48295,47138,48382,54978,51340,52411,51125,52827,57821,60053
22057,36058,35994,36909,38360,38437,39748,40834,41706,49182,47909,48436,48180,49464,52115,47382,53482,52220,53081,52651,54145
22059,29359,29170,29602,30556,32322,30578,33099,36307,38926,41808,41563,42576,42128,42104,44139,46258,45169,44125,45742,51014
22061,28493,27671,27687,28453,29007,30132,31094,31767,36720,35111,36532,34497,36147,34667,32889,38118,39158,39941,36525,41608
22063,40277,39347,40210,42006,42474,44982,44040,53259,53237,51946,53125,53700,52865,53118,58818,58774,58318,61297,63088,63852
22065,21277,20687,20870,22559,22548,22951,23434,25855,25788,24485,25565,23240,23837,26745,26732,27225,27306,29507,28452,32229
22067,25795,25031,24957,26302,26354,27224,28562,28847,32168,28909,29526,26778,28804,28951,30636,31777,32269,32988,34023,34922
22069,26809,26139,26139,27364,28309,28411,28372,30227,31000,31554,32055,32203,33715,35165,34522,33786,32094,33439,36298,49536
22071,27788,26844,26711,27478,27355,30216,33373,37348,37047,35243,36525,34851,33948,36240,35468,38640,38418,37407,38855,45092
22073,31808,31360,31757,32808,32969,34618,35400,37147,39056,37928,37728,35770,36895,39976,40877,38453,38525,41301,44371,43235
22075,37305,36503,36925,38343,39603,41228,43466,44896,50948,50454,49781,52259,49964,51306,51304,49122,55950,56199,58643,60795
22077,31675,31000,30808,31886,32256,33114,34379,38131,39379,38944,41277,40052,41386,42129,44469,42919,42545,45675,46603,48011
22079,30636,29742,30468,31715,32569,33732,34923,36938,41200,38872,39693,36624,41036,39411,40406,42758,42452,42238,48116,49687
22081,24249,23460,23517,24294,25366,25747,26677,29651,31495,30285,32711,32650,33011,35762,33322,41742,33044,35662,36865,39806
22083,24238,23603,23652,24962,25648,28740,27896,29394,30504,31557,32646,32148,33398,32477,36666,34588,33820,36432,35103,39586
22085,28150,28005,28265,29623,30581,31721,30737,35126,34786,34683,36604,37875,37440,37864,39561,42196,42700,40021,36423,45486
22087,35711,35154,35150,36208,36566,37710,37375,33093,39106,36660,38700,38068,40900,40705,45615,41540,39450,44553,43983,45806
22089,45786,44747,44813,45492,46009,48777,51578,54998,56886,56869,54553,54860,55684,56163,60751,61601,64742,65335,67585,71579
22091,26649,26665,27316,29026,29545,28952,29388,32113,33075,32014,32936,33721,33879,34229,35004,36602,35519,36723,38699,43376
22093,35465,34490,34765,36353,36945,39524,40133,44195,45303,46774,45829,43701,46626,48358,47477,52258,47876,53045,53903,57250
22095,38674,37798,37885,39034,39436,41813,44756,43752,49525,46380,45987,50483,47312,47389,47225,50596,52166,55941,50830,54944
22097,23952,23620,24405,25659,26290,25236,25891,28472,32373,32877,33466,33750,34299,33781,32683,33503,32185,35693,36624,39599
22099,30935,30257,29833,31020,31977,34175,35299,38271,37779,39719,39444,38826,41875,42110,46713,45435,46560,44574,46229,47247
22101,29797,29720,30195,31514,31628,32424,35249,36109,39856,38437,40193,38813,37720,39608,42075,40945,37822,38413,39764,40918
22103,50376,49414,50415,51251,51087,53654,56450,58891,57129,58868,59389,57694,58383,61655,63441,63499,65861,67926,67054,71526
22105,29332,28373,28684,30050,30785,33128,32931,34132,39604,37238,37454,38420,36573,40228,39927,41768,44625,44256,47128,47860
22107,20635,20118,18931,21388,21040,23441,22934,22264,26135,24456,26976,26903,26909,28021,27522,27077,26657,27959,28962,31436
22109,36050,35430,36111,37431,37726,37911,42767,44235,49786,47565,47847,45054,48472,51716,49044,44450,49206,47971,51665,51719
22111,29788,29217,29182,29730,30697,32123,33709,34172,35624,35269,36863,34958,35066,35825,38998,38741,42166,40395,43584,44617
22113,30415,30179,30153,31685,32564,32993,33781,37556,41414,38872,43498,39091,45419,43434,45331,46807,44048,50562,48263,50193
22115,32768,32923,33739,33708,35486,36664,36072,41605,41284,42322,43752,45726,43803,42772,46682,44733,47172,45711,47664,51652
22117,25052,24320,24190,25155,25663,27284,26778,30160,30725,29928,30950,29443,30986,31630,29749,33453,34240,37792,36850,35505
22119,29338,28560,28651,29536,30326,30630,33159,34207,35981,34342,35861,35908,36000,35762,36003,34566,33251,32522,35070,38386
22121,37574,36785,36456,36698,37120,39293,40517,43020,45177,45167,46783,46155,47301,48848,51550,55074,54454,64921,58205,65344
22123,25368,25209,25284,26541,26661,28101,29463,28781,30922,38038,32143,27781,32666,34611,33959,35484,35638,37759,39332,42614
22125,38779,37468,37037,37119,37271,41108,44323,47714,50095,49936,48917,49479,50802,52626,53679,56680,56459,56584,60296,65296
22127,26100,25342,25484,26626,27738,28995,31160,32371,31108,32505,33447,33875,35705,35674,36644,36173,37600,39474,40133,43166
23001,36855,35794,36087,38105,39184,41930,39537,45254,44484,40653,41831,43899,43692,44097,46701,48930,48494,48446,49935,58958
23003,30094,29248,29815,31556,32629,32435,33040,35438,36107,34868,36344,35572,37996,37092,36066,37104,39746,42600,39450,40675
23005,42900,43223,45122,47729,49870,49970,51474,54992,54053,52459,57424,55459,55456,55020,61436,63191,65475,70661,71586,75254
23007,32621,31733,32529,34010,34846,35124,36753,39929,36405,39827,39034,39405,36729,41154,41035,42859,43532,45280,49561,51136
23009,36260,35518,36446,37991,38580,43175,41579,44632,47849,48018,41106,44599,45564,44463,45807,48601,53941,51009,52148,58926
23011,37127,36570,36932,38507,39199,42512,43221,43913,45511,44668,44725,44441,45779,45151,45556,50408,51013,52265,52154,55358
23013,37994,37536,38515,39952,40900,40472,42446,44619,44168,44398,42593,46366,46850,48352,50002,47489,53610,51723,56678,55910
23015,39454,38997,39953,40832,41647,43368,43908,45816,49862,45563,45520,45674,50379,48908,47905,50152,54026,52019,56211,58619
23017,34101,33367,33723,35243,35979,38224,35804,38359,41526,39437,38789,37915,41280,38932,40120,42674,44508,50367,44243,50344
23019,36146,34824,35350,36562,37650,40414,39483,41348,42704,40301,42602,41199,41820,43615,42728,44647,47076,49836,47840,50702
23021,29823,29089,29704,30847,31784,32053,32558,32989,35144,34922,34420,36017,35816,36553,36994,36463,35874,40841,40066,43509
23023,42786,42534,43285,44832,46197,48264,48686,52375,53142,54754,52071,52187,51168,52279,55630,55645,59271,61047,65969,65841
23025,32010,30876,30899,32154,33094,34149,35319,35683,35277,35333,36249,37339,38706,38279,39001,40165,42134,42426,43755,45333
23027,35071,34276,35357,36708,38016,37826,41707,40441,43597,40423,37986,41888,39917,43203,46598,43198,48422,54547,49482,51073
23029,27197,26523,27007,28380,29087,29721,31563,32624,31856,31861,32847,33637,36657,35754,38057,35576,37711,37943,39522,39068
23031,46081,45435,46357,47070,48363,49361,50893,52365,54626,54134,54076,55725,52663,55163,55482,61340,60520,66025,65984,66803
24001,31469,30476,31357,32560,33554,33643,34483,37171,39055,37151,37083,38504,38670,39994,39808,39859,44708,42564,43535,48170
24003,61233,61792,63160,64362,66087,71609,78389,80158,82616,79843,80908,82980,87083,85685,86654,90825,95297,96133,97051,100916
24005,48733,48632,49062,50256,52308,56256,59864,60828,63078,64629,62300,62309,62413,64624,67766,68317,72305,73309,75836,76972
24009,66487,66717,69301,71570,74599,81927,83219,89159,82033,86281,86536,88406,87215,91993,92446,98937,97188,100000,106270,111056
24011,38603,37926,38142,39288,41432,45260,45743,48387,54934,49050,55480,50809,48772,46015,49573,51294,49616,56338,56627,60143
24013,61723,61605,64492,66674,68815,74206,73761,79803,78348,78418,80291,82553,79304,82073,84500,84506,89529,92890,95956,101810
24015,50628,50177,51293,52858,55088,58300,56983,62489,66131,60543,61506,61191,62443,64880,62198,68972,70504,72259,72739,75307
24017,61137,61689,63967,66031,68938,69820,78347,81545,85173,85899,83078,88575,89203,87577,86703,87941,93947,94478,92616,102510
24019,33944,33128,33448,34689,36358,38347,39106,42077,43288,43751,39630,41936,41931,42542,42279,44664,44491,47011,48682,48709
24021,61887,62304,65209,66514,69005,72205,73765,76802,78437,82598,80216,77872,80427,83489,83698,83746,89541,91727,95196,102951
24023,33203,32798,33499,34648,36100,39061,39616,42041,43496,42320,43637,41829,41515,44404,47441,46469,46710,46899,49147,59253
24025,59083,59318,61054,62000,64025,65381,69253,72092,76620,75364,71848,77095,76220,77453,79403,77992,83595,80922,87959,91492
24027,77495,78189,79725,79607,80904,90311,93349,100744,101867,101417,100992,99040,108234,108503,106871,110224,119386,111576,116719,121329
